ID	Cluster	Log price (1 billion VND)	Log area (square meters)	Log usable area (square meters)	Rooms	Bedrooms	WC	Number of floors	Parking	For rent	Facade	Infrastructure	Features	Latitude	Longitude	Distance to center	Log usable area cat
1218	1	2.5649493574615367	4.5217885770490405	5.684939386854721	8.0	4.0	4.0	3.0	0	0	1	0	1	10.7320755	106.735352	10.322125342774202	3
1219	1	1.2237754316221157	3.4011973816621555	4.0943445622221	4.0	2.0	2.0	2.0	0	0	0	1	1	10.7974219	106.682117	1.2178372957699535	2
1220	3	2.4849066497880004	3.8066624897703196	5.41610040220442	8.0	4.0	4.0	5.0	0	0	0	0	0	21.0119186	105.7923534	2.313493364424143	3
1221	3	1.9878743481543455	3.871201010907891	5.2574953720277815	8.0	4.0	4.0	4.0	1	0	0	1	2	20.957526	105.7723279	8.13964072261478	3
1222	1	2.272125885509337	4.02535169073515	4.718498871295094	8.0	4.0	4.0	2.0	1	0	0	1	2	10.7797977	106.6174302	7.685538715690831	2
1223	1	1.7578579175523736	3.9512437185814275	5.049856007249537	8.0	4.0	4.0	3.0	0	0	1	1	2	10.8171055	106.7060228	2.8490574643950035	3
1224	1	1.7227665977411035	4.0943445622221	4.787491742782046	5.0	3.0	2.0	2.0	0	0	0	0	0	10.8470999	106.7640832	9.994874219162183	2
1225	1	1.2669476034873244	3.6888794541139363	4.382026634673881	8.0	4.0	4.0	2.0	1	0	0	1	2	10.7754751	106.6150563	8.127043772061295	2
1226	1	1.4701758451005926	4.007333185232471	4.700480365792417	4.0	2.0	2.0	2.0	0	0	0	1	1	10.8234812	106.6890354	1.872020845360524	2
1227	1	1.4350845252893227	4.0943445622221	4.787491742782046	4.0	2.0	2.0	2.0	0	1	0	1	2	10.8233486	106.7042745	2.9938644417496043	2
1228	1	1.916922612182061	4.2626798770413155	5.3612921657094255	7.0	4.0	3.0	3.0	1	0	0	1	2	10.8606664	106.7726779	11.531632925148227	3
1229	1	1.0473189942805592	4.382026634673881	5.075173815233827	8.0	4.0	4.0	2.0	0	0	0	1	1	10.8674107	106.6276534	8.815126602229201	3
1230	3	2.7555697170701863	4.700480365792417	6.0867747269123065	7.0	5.0	2.0	4.0	1	0	0	1	2	21.0003337	105.8238124	2.490642897072846	3
1231	1	1.252762968495368	4.499809670330265	4.499809670330265	8.0	4.0	4.0	1.0	0	0	1	1	2	10.8055469	106.6078318	8.052866979924827	2
1232	3	1.9600947840472698	3.8066624897703196	5.41610040220442	8.0	4.0	4.0	5.0	1	0	1	1	3	20.9651059	105.76968	7.589146066662969	3
1233	1	2.6026896854443837	4.812184355372417	5.910796644040527	9.0	4.0	5.0	3.0	0	0	0	1	1	10.8121189	106.629257	5.721918439718227	3
1234	1	1.599387576580599	3.970291913552122	5.0689042022202315	10.0	6.0	4.0	3.0	0	1	0	1	2	10.7977614	106.6961977	1.9908999991827476	3
1235	1	1.5260563034950492	3.9512437185814275	3.9512437185814275	8.0	4.0	4.0	1.0	1	0	0	0	1	10.7763605	106.6055175	9.030418471023399	2
1236	1	1.7833912195575383	4.060443010546419	4.7535901911063645	8.0	4.0	4.0	2.0	1	1	0	1	3	10.8505248	106.7661253	10.363176640103388	2
1237	1	1.5040773967762742	4.189654742026425	5.288267030694535	5.0	3.0	2.0	3.0	0	0	0	1	1	10.7290655	106.6101218	11.770357610479717	3
1238	1	1.308332819650179	3.6635616461296463	5.049856007249537	5.0	2.0	3.0	4.0	1	0	1	1	3	10.8060952	106.6286892	5.7741699490061755	3
1239	1	1.5303947050936475	4.700480365792417	5.799092654460526	8.0	4.0	4.0	3.0	1	0	0	0	1	10.7970051	106.6828457	1.2708131835609469	3
1240	1	1.534714366238164	3.6888794541139363	4.852030263919617	9.0	4.0	5.0	3.0	0	0	0	1	1	10.8027356	106.6857185	0.7762777307074805	2
1241	3	2.6878474937846906	4.02535169073515	5.634789603169249	9.0	5.0	4.0	5.0	1	0	1	1	3	21.0074204	105.8492397	4.042909102256825	3
1242	1	2.772588722239781	5.123963979403259	6.222576268071369	9.0	4.0	5.0	3.0	0	0	0	0	0	10.8048107	106.792446	12.123745245660055	3
1243	1	1.3862943611198906	4.532599493153256	5.225746673713202	8.0	4.0	4.0	2.0	0	1	0	1	2	10.735655	106.6134272	10.984338659132373	3
1244	1	0.8329091229351039	4.174387269895637	4.867534450455582	6.0	3.0	3.0	2.0	0	0	0	1	1	10.6457104	107.7218653	115.09118481981236	2
1245	3	2.3978952727983707	4.382026634673881	5.768320995793772	8.0	4.0	4.0	4.0	0	0	0	1	1	21.0034608	105.7703287	4.785370624041535	3
1246	1	1.33500106673234	4.02535169073515	5.123963979403259	4.0	2.0	2.0	3.0	1	0	0	1	2	10.8093068	106.6084984	7.97464010393691	3
1247	1	1.6486586255873816	4.276666119016055	4.276666119016055	8.0	4.0	4.0	1.0	0	0	0	0	0	10.8275817	106.6905729	2.355907496989442	2
1248	3	0.6151856390902335	4.553876891600541	4.553876891600541	3.0	2.0	1.0	1.0	1	0	0	1	2	20.9995241	105.8207911	2.447490820704683	2
1249	2	1.1314021114911006	4.718498871295094	5.4116460518550396	6.0	3.0	3.0	2.0	0	0	1	0	1	15.9966631	108.2014832	18.609319537686343	3
1250	1	1.220829921392359	4.653960350157523	4.653960350157523	8.0	4.0	4.0	1.0	1	0	0	1	2	10.9065528	106.6468148	11.557333779822768	2
1251	1	0.9932517730102834	3.5553480614894135	4.653960350157523	8.0	4.0	4.0	3.0	0	0	1	1	2	9.75789799999999	105.6412527	163.0846833277811	2
1252	1	0.8754687373538999	3.4011973816621555	4.0943445622221	8.0	4.0	4.0	2.0	1	0	0	1	2	10.8614919	106.661082	6.315260639768733	2
1253	3	1.4469189829363254	3.258096538021482	4.867534450455582	6.0	3.0	3.0	5.0	0	0	0	1	1	21.0238964	105.8217851	1.0191411083146733	2
1254	3	2.0541237336955462	4.007333185232471	5.616771097666572	8.0	4.0	4.0	5.0	0	0	1	0	1	21.0329533	105.7982426	2.069081982206104	3
1255	1	1.0986122886681098	4.787491742782046	4.787491742782046	5.0	3.0	2.0	1.0	1	0	0	0	1	10.8668576	106.6303585	8.574084257226575	2
1256	1	2.0149030205422647	4.204692619390966	5.303304908059076	8.0	4.0	4.0	3.0	1	0	1	1	3	10.8480496	106.756555	9.309341902736735	3
1257	0	2.0149030205422647	4.248495242049359	5.634789603169249	8.0	4.0	4.0	4.0	1	0	1	1	3	20.8639263	106.6564501	2.182709591522044	3
1258	3	2.6026896854443837	3.7376696182833684	5.529429087511423	8.0	4.0	4.0	6.0	1	0	0	1	2	21.0662294	105.8048895	5.180393014264017	3
1259	1	0.9082585601768908	4.927253685157205	4.927253685157205	2.0	1.0	1.0	1.0	1	0	1	0	2	10.8057094	106.5564609	13.66085286856754	2
1260	1	2.1041341542702074	4.1588830833596715	5.2574953720277815	8.0	4.0	4.0	3.0	0	0	0	1	1	10.7942789	106.6778682	1.6150962656100085	3
1261	1	1.3862943611198906	3.8066624897703196	4.90527477843843	6.0	3.0	3.0	3.0	1	0	0	1	2	10.8745911	106.7340561	9.336939186131737	2
1262	3	1.6582280766035324	3.828641396489095	5.214935757608986	9.0	5.0	4.0	4.0	1	0	0	0	1	20.9837211	105.8433564	5.152534325317109	3
1263	3	1.840549633397487	4.007333185232471	4.007333185232471	8.0	4.0	4.0	1.0	1	0	0	1	2	20.9849274	105.8550843	5.889517713598707	2
1264	1	1.2809338454620642	4.04305126783455	4.04305126783455	8.0	4.0	4.0	1.0	0	0	1	1	2	10.8014434	106.6109261	7.747127667535511	2
1265	2	0.7884573603642703	3.9512437185814275	4.906755163608864	5.0	3.0	2.0	2.0	0	1	1	1	3	16.0812594	108.2355606	16.482123399119377	2
1266	1	0.5596157879354227	4.007333185232471	4.007333185232471	6.0	2.0	4.0	1.0	1	0	1	1	3	10.9355815	106.8614105	24.209001147702427	2
1267	1	0.5596157879354227	4.04305126783455	4.04305126783455	6.0	2.0	4.0	1.0	0	0	0	0	0	10.9540915	106.8523668	24.712285534966128	2
1268	3	1.62924053973028	3.5553480614894135	5.3471075307174685	8.0	4.0	4.0	6.0	1	0	1	1	3	21.0036899	105.8165503	1.87996951458326	3
1269	3	1.4816045409242156	3.713572066704308	5.3230099791384085	8.0	3.0	5.0	5.0	0	0	0	1	1	21.015181	105.8338291	2.2550459808278096	3
1270	1	1.824549292051046	4.248495242049359	4.941642422609304	5.0	3.0	2.0	2.0	0	0	0	1	1	10.7992391	106.6802549	1.0230886963969434	2
1271	3	1.599387576580599	3.4339872044851463	5.043425116919247	10.0	5.0	5.0	5.0	1	0	0	1	2	21.0099889	105.8311823	2.223074150874906	3
1272	3	2.2512917986064953	4.59511985013459	5.6937321388027	8.0	4.0	4.0	3.0	0	0	1	1	2	21.0417782	105.9186529	11.245866719745722	3
1273	1	2.136530508663963	5.236441962829949	6.335054251498059	5.0	3.0	2.0	3.0	0	0	1	1	2	10.7697731	106.680401	4.292105706247483	4
1274	3	3.2386784521643803	4.382026634673881	6.173786103901937	8.0	4.0	4.0	6.0	1	0	1	1	3	21.0164782	105.8227056	1.1107345239340514	3
1275	3	1.766441661243765	3.8501476017100584	5.459585514144159	8.0	4.0	4.0	5.0	0	0	0	0	0	21.0190048	105.8301921	1.8116804259132493	3
1276	1	1.62924053973028	3.7376696182833684	5.123963979403259	7.0	4.0	3.0	4.0	0	0	0	1	1	10.8025298	106.6778222	0.762717610472861	3
1277	3	1.3609765531356006	3.4965075614664802	4.882801922586371	8.0	4.0	4.0	4.0	0	0	0	1	1	20.9943867	105.863263	5.975796952252305	2
1278	2	1.8794650496471605	4.248495242049359	5.3471075307174685	8.0	4.0	4.0	3.0	0	1	1	1	3	16.0452223	108.2222529	16.801508933593528	3
1279	3	2.128231705849268	3.7376696182833684	5.529429087511423	7.0	3.0	4.0	6.0	1	0	1	0	2	21.0455138	105.8808854	7.60643434437928	3
1280	1	1.8164520818184267	6.1092475827643655	7.2078598714324755	8.0	4.0	4.0	3.0	0	0	0	1	1	10.9424403	106.7226261	15.570850609208557	4
1281	1	1.252762968495368	5.093750200806762	6.256901010612443	8.0	4.0	4.0	3.0	0	0	1	1	2	10.8964757	106.7527418	12.511095491226959	4
1282	1	1.33500106673234	4.1588830833596715	4.746669748261791	5.0	3.0	2.0	1.0	1	0	0	0	1	10.8797416	106.7310013	9.603318521295824	2
1283	1	1.3609765531356006	3.367295829986474	4.465908118654584	8.0	4.0	4.0	3.0	0	0	0	1	1	10.7935887	106.6790551	1.6638911116664736	2
1284	1	1.308332819650179	4.1588830833596715	4.852030263919617	5.0	3.0	2.0	2.0	1	0	0	1	2	10.8797739	106.7318063	9.656029767999922	2
1285	1	1.5040773967762742	4.5217885770490405	4.5217885770490405	6.0	3.0	3.0	1.0	0	0	1	1	2	10.87579	106.7229308	8.757277438340703	2
1286	1	1.589235205116581	3.8066624897703196	4.499809670330265	5.0	3.0	2.0	2.0	1	0	0	1	2	10.7519339	106.6201888	9.177318708322115	2
1287	1	1.4586150226995167	4.1588830833596715	4.1588830833596715	3.0	2.0	1.0	1.0	0	0	1	0	1	10.859594	106.7544265	9.792017540080156	2
1288	3	1.4586150226995167	3.8066624897703196	5.598421958998375	10.0	4.0	6.0	6.0	0	0	1	1	2	21.047768	105.7615252	6.138650533183881	3
1289	1	1.1631508098056809	4.532599493153256	5.225746673713202	6.0	4.0	2.0	2.0	1	0	0	0	1	10.9379471	106.8130343	20.34529738510408	3
1290	1	2.5257286443082556	4.605170185988092	5.703782474656201	8.0	4.0	4.0	3.0	0	0	1	0	1	10.7527275	106.600254	10.818232191491274	3
1291	3	2.803360380906535	4.248495242049359	5.634789603169249	8.0	4.0	4.0	4.0	1	1	1	1	4	21.0082777	105.9426744	13.547579242258415	3
1292	1	1.4469189829363254	4.700480365792417	5.393627546352362	8.0	4.0	4.0	2.0	0	0	0	0	0	10.866797	106.6261831	8.872965947245671	3
1293	1	1.7227665977411035	4.276666119016055	5.375278407684165	8.0	4.0	4.0	3.0	0	0	0	0	0	10.8660452	106.6429508	7.673047658991208	3
1294	1	1.6582280766035324	4.700480365792417	5.799092654460526	8.0	4.0	4.0	3.0	0	0	0	1	1	10.8564603	106.6415464	6.903195049075849	3
1295	1	1.7404661748405046	3.713572066704308	5.099866427824199	7.0	4.0	3.0	4.0	0	0	1	1	2	10.8389568	106.656399	4.36982413167284	3
1296	1	1.6486586255873816	4.2626798770413155	4.955827057601261	4.0	2.0	2.0	2.0	0	0	1	0	1	10.7777803	106.6289321	6.673515870453966	2
1297	1	1.4350845252893227	3.8066624897703196	4.499809670330265	4.0	2.0	2.0	2.0	0	0	0	1	1	10.7978689	106.6715693	1.5930904876935474	2
1298	3	1.6639260977181702	4.700480365792417	5.799092654460526	6.0	3.0	3.0	3.0	1	0	0	1	2	20.9282023	105.8613233	11.40637675969255	3
1299	3	3.4339872044851463	4.74493212836325	6.131226489483141	16.0	12.0	4.0	4.0	0	0	1	0	1	21.0012902	105.8428611	3.765577198845431	3
1300	3	3.1780538303479458	4.219507705176107	6.16541785423142	8.0	4.0	4.0	7.0	1	0	1	0	2	21.0099792	105.8046459	1.4187294785346725	3
1301	1	1.252762968495368	4.0943445622221	4.0943445622221	5.0	3.0	2.0	1.0	1	0	0	0	1	10.8770931	106.7263379	9.076835960360958	2
1302	3	2.580216829592325	4.0943445622221	5.886104031450156	8.0	4.0	4.0	6.0	1	0	0	1	2	21.00088	105.8037575	2.346694947616881	3
1303	3	1.6486586255873816	3.295836866004329	4.90527477843843	8.0	4.0	4.0	5.0	1	0	0	1	2	20.9851397	105.8344154	4.501507683025063	2
1304	2	1.9387416595767009	4.605170185988092	6.802394763324311	20.0	10.0	10.0	9.0	0	1	0	0	1	16.0154484	108.2531842	21.37238436255332	4
1305	1	1.1939224684724346	4.110873864173311	4.110873864173311	3.0	2.0	1.0	1.0	0	0	0	1	1	10.8369642	106.7814925	11.374207777840907	2
1306	1	2.0014800002101243	3.8501476017100584	5.236441962829949	9.0	4.0	5.0	4.0	1	0	1	1	3	10.8455819	106.6570168	4.928030694163449	3
1307	1	1.2809338454620642	4.0943445622221	4.68213122712422	5.0	3.0	2.0	1.0	1	0	0	0	1	10.8792052	106.7262541	9.270621402439124	2
1308	1	3.044522437723423	4.276666119016055	5.662960480135946	8.0	4.0	4.0	4.0	0	0	0	0	0	10.7981287	106.6913581	1.5658592047775177	3
1309	1	2.4849066497880004	3.9512437185814275	5.337538079701318	8.0	4.0	4.0	4.0	0	1	0	0	1	10.7982517	106.6861648	1.2336218329645439	3
1310	3	3.5553480614894135	5.049856007249537	6.436150368369428	10.0	5.0	5.0	4.0	0	0	0	1	1	21.0328585	105.8305202	2.3151904169879316	4
1311	1	3.044522437723423	4.276666119016055	5.886104031450156	8.0	4.0	4.0	5.0	0	0	0	0	0	10.7986191	106.688851	1.3477462246816145	3
1312	1	2.4849066497880004	4.762173934797756	6.148468295917647	8.0	4.0	4.0	4.0	0	1	0	0	1	10.818439	106.6877809	1.3139620343613394	3
1313	1	2.70805020110221	3.9512437185814275	5.049856007249537	8.0	4.0	4.0	3.0	0	0	0	1	1	10.7684189	106.6805551	4.442203670000779	3
1314	1	1.3737155789130306	4.0943445622221	5.886104031450156	8.0	4.0	4.0	6.0	0	1	0	0	1	10.7793143	106.7047323	4.106855119552813	3
1315	1	2.9444389791664403	4.382026634673881	5.768320995793772	8.0	4.0	4.0	4.0	1	1	0	0	2	10.7877775	106.734481	6.2224557228045505	3
1316	1	2.028148247292285	4.382026634673881	5.4116460518550396	8.0	4.0	4.0	2.0	0	0	1	0	1	10.7498728	106.6167444	9.609024349689554	3
1317	1	2.70805020110221	4.605170185988092	5.703782474656201	8.0	4.0	4.0	3.0	0	0	1	1	2	10.7482732	106.6115322	10.151746589837336	3
1318	1	2.174751721484161	4.605170185988092	5.991464547107982	16.0	8.0	8.0	4.0	0	0	0	0	0	10.8061552	106.7072486	2.822441699523589	3
1319	3	2.760009940032921	3.784189633918261	5.730099782973574	12.0	5.0	7.0	7.0	1	1	0	0	2	21.0348918	105.844954	3.715518206153844	3
1320	1	2.5257286443082556	4.31748811353631	5.541263545158426	9.0	4.0	5.0	3.0	0	0	0	0	0	10.8551871	106.6584938	5.781940963868136	3
1321	1	1.6863989535702288	3.8066624897703196	5.19295685089021	8.0	4.0	4.0	4.0	0	0	0	1	1	10.8554446	106.6555147	5.955757756524218	3
1322	1	1.7227665977411035	4.276666119016055	5.375278407684165	8.0	4.0	4.0	3.0	0	0	0	1	1	10.8687415	106.7287072	8.46506438977017	3
1323	3	1.8718021769015913	3.7376696182833684	5.3471075307174685	8.0	4.0	4.0	5.0	1	0	0	1	2	21.0495982	105.916502	11.248602691431758	3
1324	1	1.7749523509116738	4.0943445622221	5.703782474656201	18.0	9.0	9.0	5.0	0	1	0	1	2	10.8111789	106.6954879	1.5591329841628234	3
1325	1	1.9021075263969205	4.74493212836325	5.84354441703136	6.0	3.0	3.0	3.0	1	0	1	1	3	10.8776912	106.7446617	10.344585541038084	3
1326	1	1.2237754316221157	4.0943445622221	4.0943445622221	3.0	2.0	1.0	1.0	1	0	0	0	1	10.8651451	106.7236161	7.811784854125951	2
1327	1	1.2237754316221157	4.0943445622221	4.0943445622221	3.0	2.0	1.0	1.0	0	0	0	0	0	11.7940718	106.9240554	112.75215559253897	2
1328	1	1.713797927758343	4.04305126783455	4.513054897080286	8.0	4.0	4.0	1.0	0	1	0	1	2	10.8019447	106.7220247	4.482795386788587	2
1329	3	2.5572273113676265	4.007333185232471	5.799092654460526	10.0	6.0	4.0	6.0	1	0	0	1	2	21.0210141	105.8218898	0.948853978263594	3
1330	1	1.589235205116581	4.0943445622221	4.787491742782046	5.0	3.0	2.0	2.0	1	1	0	0	2	10.8317581	106.776557	10.702536165122535	2
1331	3	2.0014800002101243	3.912023005428146	5.298317366548036	8.0	4.0	4.0	4.0	1	0	0	1	2	21.0225595	105.8096452	0.4166153331253788	3
1332	2	2.760009940032921	3.784189633918261	4.477336814478207	5.0	3.0	2.0	2.0	0	0	0	0	0	16.0705644	108.2150839	14.826803915735738	2
1333	1	1.1314021114911006	4.0943445622221	4.787491742782046	7.0	3.0	4.0	2.0	0	0	0	0	0	10.8759787	106.6280646	9.51834215883913	2
1334	1	1.6770965609079151	4.007333185232471	5.170483995038151	7.0	4.0	3.0	3.0	0	0	0	1	1	10.7332511	106.7065145	8.7869633288112	3
1335	3	2.302585092994046	3.784189633918261	4.81380905109942	9.0	5.0	4.0	2.0	1	0	0	0	1	21.0432351	105.799352	2.913622409054625	2
1336	1	1.8870696490323797	4.007333185232471	5.10594547390058	9.0	6.0	3.0	3.0	1	0	0	0	1	10.7957389	106.6212329	6.731071145872813	3
1337	1	2.3978952727983707	4.343805421853684	5.0369526024136295	8.0	4.0	4.0	2.0	0	1	1	0	2	10.8109464	106.7019597	2.252578335499146	3
1338	1	0.4054651081081644	4.605170185988092	5.703782474656201	7.0	3.0	4.0	3.0	0	0	1	1	2	11.0696512	106.7792497	30.95226435443771	3
1339	1	3.2386784521643803	4.605170185988092	4.605170185988092	7.0	3.0	4.0	1.0	1	0	0	1	2	11.0762031	106.7987945	32.41910076368504	2
1340	1	2.740840023925201	5.429345628954441	6.52795791762255	10.0	5.0	5.0	3.0	1	0	0	1	2	10.850931	106.7427323	8.193001670114054	4
1341	0	2.6390573296152584	3.6888794541139363	4.787491742782046	5.0	3.0	2.0	3.0	0	0	1	1	2	20.8546393	106.6745767	1.2039349363893077	2
1342	3	1.2237754316221157	3.4011973816621555	5.0106352940962555	8.0	4.0	4.0	5.0	0	0	1	0	1	21.0132507	105.8657274	5.549590457235901	2
1343	0	2.8273136219290276	4.060443010546419	5.44673737166631	7.0	4.0	3.0	4.0	0	0	1	1	2	20.8432426	106.6821165	1.655774112556851	3
1344	3	2.5494451709255714	3.871201010907891	5.662960480135946	11.0	5.0	6.0	6.0	1	1	1	1	4	21.0201416	105.8344244	2.245876058775138	3
1345	2	1.3862943611198906	4.382026634673881	5.768320995793772	8.0	4.0	4.0	4.0	0	0	1	1	2	16.479172	107.609619	64.56293982716663	3
1346	1	1.3609765531356006	3.9889840465642745	4.68213122712422	5.0	3.0	2.0	2.0	1	0	0	1	2	10.851896	106.784689	12.265095443493943	2
1347	1	1.2237754316221157	3.044522437723423	3.044522437723423	4.0	2.0	2.0	1.0	0	0	0	1	1	10.7793138	106.6807947	3.2304642701571233	1
1348	1	1.3609765531356006	4.700480365792417	6.0867747269123065	8.0	4.0	4.0	4.0	1	0	0	1	2	10.8242301	106.7908665	12.07411567515606	3
1349	1	2.624668592163159	5.0238805208462765	6.410174881966167	9.0	5.0	4.0	4.0	0	0	1	1	2	10.7975726	106.6988153	2.2389701289256787	4
1350	3	2.0149030205422647	4.248495242049359	5.634789603169249	8.0	4.0	4.0	4.0	1	0	1	1	3	20.9738248	105.8660972	7.566433138412624	3
1351	2	1.7227665977411035	4.605170185988092	4.605170185988092	8.0	4.0	4.0	1.0	0	0	0	1	1	16.4794294	107.6089006	64.64104156948808	2
1352	1	1.252762968495368	3.58351893845611	4.276666119016055	4.0	2.0	2.0	2.0	1	0	0	1	2	10.7760186	106.6393366	5.84344381260286	2
1353	1	2.733067964077498	4.787491742782046	6.396929655216146	9.0	5.0	4.0	5.0	0	0	0	1	1	10.7481226	106.6352416	8.390408359496163	4
1354	1	1.208960345836975	3.970291913552122	4.558078578454241	4.0	2.0	2.0	1.0	1	0	1	1	3	10.949032	106.8157544	21.437944842950422	2
1355	1	1.0296194171811581	4.174387269895637	4.762173934797756	6.0	2.0	4.0	1.0	1	0	0	1	2	10.9571103	106.8294884	23.123723347302874	2
1356	3	3.1570004211501135	4.330733340286331	5.940171252720432	9.0	4.0	5.0	5.0	1	0	1	1	3	21.0467846	105.8782157	7.404875587386441	3
1357	1	0.7419373447293773	4.605170185988092	5.703782474656201	8.0	4.0	4.0	3.0	0	0	0	1	1	10.7477814	106.5830486	12.68995273035621	3
1358	3	2.451005098112319	4.382026634673881	5.075173815233827	4.0	2.0	2.0	2.0	1	0	1	1	3	21.0444978	105.9074374	10.18742436699942	3
1359	1	2.1972245773362196	3.7376696182833684	5.123963979403259	18.0	9.0	9.0	4.0	0	1	0	1	2	10.8039865	106.7150593	3.697007034980035	3
1360	1	1.7404661748405046	3.9512437185814275	3.9512437185814275	8.0	4.0	4.0	1.0	0	0	1	1	2	10.7431486	106.6135554	10.376330984789279	2
1361	1	1.9740810260220096	4.454347296253507	5.483966713434666	8.0	4.0	4.0	2.0	1	0	0	1	2	10.7699131	106.6119636	8.716245711282076	3
1362	3	0.9932517730102834	3.4011973816621555	4.787491742782046	7.0	4.0	3.0	4.0	0	0	0	1	1	20.9956569	105.8512484	4.837800708362305	2
1363	3	1.6094379124341003	3.6888794541139363	5.075173815233827	7.0	4.0	3.0	4.0	1	0	0	1	2	21.0165471	105.7885904	2.5446677716920925	3
1364	1	0.4054651081081644	4.605170185988092	5.703782474656201	7.0	3.0	4.0	3.0	0	0	0	0	0	11.049492	106.7576751	28.072984316319683	3
1365	0	0.7654678421395714	3.8501476017100584	4.948759890378168	5.0	3.0	2.0	3.0	0	0	0	1	1	20.8758973	106.6379724	4.4008491093400925	2
1366	1	1.0647107369924282	4.0943445622221	4.787491742782046	4.0	2.0	2.0	2.0	0	1	0	0	1	10.9239845	106.8049789	18.630925719714394	2
1367	3	1.7578579175523736	4.007333185232471	5.393627546352362	8.0	4.0	4.0	4.0	1	0	1	1	3	21.0101897	105.8186922	1.2734159586050242	3
1368	1	1.5040773967762742	4.5217885770490405	4.5217885770490405	6.0	3.0	3.0	1.0	0	0	1	1	2	10.8773296	106.74114	10.061539318413004	2
1369	1	1.5260563034950492	4.060443010546419	4.7535901911063645	5.0	2.0	3.0	2.0	0	0	0	0	0	10.8821019	106.762894	12.093137618582569	2
1370	3	1.6486586255873816	4.007333185232471	4.700480365792417	8.0	4.0	4.0	2.0	0	0	1	1	2	20.9704818	105.7624811	7.607311042128202	2
1371	3	1.9242486522741338	3.912023005428146	5.521460917862246	11.0	6.0	5.0	5.0	0	0	1	1	2	21.0351896	105.8173942	1.731027510324012	3
1372	1	1.4586150226995167	3.912023005428146	4.605170185988092	4.0	2.0	2.0	2.0	0	0	0	0	0	10.8472879	106.6569162	5.094183613951462	2
1373	3	2.1972245773362196	4.859812404361672	4.859812404361672	5.0	4.0	1.0	1.0	0	1	1	1	3	21.0738661	105.8001104	6.107671016350936	2
1374	1	0.6931471805599453	5.1647859739235145	5.857933154483459	5.0	3.0	2.0	2.0	0	0	1	1	2	10.5855704	106.517829	30.553557078798978	3
1375	1	1.2499017362143359	4.969813299576001	5.662960480135946	8.0	4.0	4.0	2.0	1	0	0	1	2	10.9627796	106.8871951	28.2719220657921	3
1376	1	2.468099531471619	5.075173815233827	6.761572768804055	8.0	4.0	4.0	5.0	1	0	0	1	2	10.8532813	106.767873	10.67367555079708	4
1377	1	1.8870696490323797	3.871201010907891	5.352805551832106	8.0	4.0	4.0	4.0	1	0	0	0	1	10.7962247	106.6753725	1.506248672693825	3
1378	3	2.0794415416798357	3.4657359027997265	3.4657359027997265	8.0	4.0	4.0	1.0	0	1	1	1	3	21.0251785	105.8470903	3.60276342736099	1
1379	0	0.5306282510621704	4.653960350157523	4.653960350157523	2.0	1.0	1.0	1.0	0	0	1	0	1	20.8508856	106.6540156	1.38917148321604	2
1380	1	1.7404661748405046	4.219507705176107	5.7011122461003225	10.0	5.0	5.0	4.0	0	0	0	0	0	10.8421654	106.6433752	5.610182179625948	3
1381	1	3.2188758248682006	4.477336814478207	5.863631175598097	8.0	4.0	4.0	4.0	0	0	1	1	2	10.7844192	106.6962626	3.111865086609701	3
1382	1	1.1314021114911006	2.995732273553991	3.4657359027997265	2.0	1.0	1.0	1.0	0	0	1	1	2	10.8448962	106.6784184	4.076868109120682	1
1383	3	2.066862759472976	4.2626798770413155	4.2626798770413155	6.0	3.0	3.0	1.0	1	0	1	1	3	21.0115524	105.8087333	1.052443496184574	2
1384	3	2.5257286443082556	4.605170185988092	5.703782474656201	6.0	3.0	3.0	3.0	0	0	1	0	1	21.0288671	105.8840044	7.453981548121412	3
